Processing files...
estimator: SVC; dim_reduction: nmf; min_score: 0.697; mean_score: 0.797; max_score: 0.909; std_score: 0.068; Parameters: {'dim_red__n_components': 43, 'classifier__gamma': 0.01, 'classifier__class_weight': 'balanced', 'classifier__kernel': 'rbf', 'classifier__C': 10}
estimator: AdaBoostClassifier; dim_reduction: nmf; min_score: 0.461; mean_score: 0.574; max_score: 0.696; std_score: 0.098; Parameters: {'dim_red__n_components': 20, 'classifier__n_estimators': 32}
estimator: AdaBoostClassifier; dim_reduction: nmf; min_score: 0.424; mean_score: 0.529; max_score: 0.621; std_score: 0.063; Parameters: {'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: AdaBoostClassifier; dim_reduction: nmf; min_score: 0.462; mean_score: 0.581; max_score: 0.679; std_score: 0.084; Parameters: {'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: AdaBoostClassifier; dim_reduction: nmf; min_score: 0.431; mean_score: 0.536; max_score: 0.659; std_score: 0.089; Parameters: {'dim_red__n_components': 20, 'classifier__n_estimators': 64}
estimator: AdaBoostClassifier; dim_reduction: nmf; min_score: 0.399; mean_score: 0.492; max_score: 0.579; std_score: 0.066; Parameters: {'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: AdaBoostClassifier; dim_reduction: nmf; min_score: 0.419; mean_score: 0.541; max_score: 0.712; std_score: 0.096; Parameters: {'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.791; mean_score: 0.868; max_score: 0.905; std_score: 0.04; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 20, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.81; mean_score: 0.869; max_score: 0.911; std_score: 0.034; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.701; mean_score: 0.805; max_score: 0.846; std_score: 0.054; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.78; mean_score: 0.864; max_score: 0.906; std_score: 0.044; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 20, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.82; mean_score: 0.879; max_score: 0.926; std_score: 0.035; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.735; mean_score: 0.824; max_score: 0.877; std_score: 0.055; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.761; mean_score: 0.824; max_score: 0.876; std_score: 0.038; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 20, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.774; mean_score: 0.824; max_score: 0.874; std_score: 0.034; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.73; mean_score: 0.78; max_score: 0.818; std_score: 0.03; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.782; mean_score: 0.855; max_score: 0.904; std_score: 0.041; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 20, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.802; mean_score: 0.857; max_score: 0.907; std_score: 0.035; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: nmf; min_score: 0.737; mean_score: 0.815; max_score: 0.86; std_score: 0.043; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.848; mean_score: 0.895; max_score: 0.933; std_score: 0.03; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 20, 'classifier__n_estimators': 32}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.814; mean_score: 0.887; max_score: 0.934; std_score: 0.04; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.81; mean_score: 0.841; max_score: 0.884; std_score: 0.031; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.867; mean_score: 0.902; max_score: 0.943; std_score: 0.027; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 20, 'classifier__n_estimators': 64}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.845; mean_score: 0.898; max_score: 0.939; std_score: 0.032; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.83; mean_score: 0.854; max_score: 0.889; std_score: 0.027; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: ExtraTreesClassifier; dim_reduction: nmf; min_score: 0.843; mean_score: 0.893; max_score: 0.94; std_score: 0.032; Parameters: {'classifier__class_weight': 'balanced', 'dim_red__n_components': 20, 'classifier__n_estimators': 32}
